index_P,index_sent,words_not_stop
308,1,"['Without', 'giving', 'figures', 'newspaper', 'said', 'considerable', 'part', 'winter', 'crops', 'reseeded', 'creates', 'extra', 'effort', 'fields', 'spring']"
308,2,"['Soviet', 'Union', 'previously', 'said', 'nine', 'mln', 'hectares', 'winter', 'grain', 'reseeded', 'winterkill']"
308,3,[]
308,4,[]
308,5,"['week', 'sudden', 'fall', 'temperatures', 'affected', 'large', 'parts', 'country', 'caused', 'fieldwork', 'stop', 'Ukraine', 'said', 'adding', 'temperatures', 'fell', 'low', 'minus', 'centigrade', 'Byelorussia']"
308,6,[]
309,0,"['U', 'SENATE', 'PANEL', 'MAKES', 'CONSERVATION', 'EXEMPTION', 'U', 'Senate', 'Agriculture', 'Committee', 'approved', 'measure', 'would', 'exempt', 'farmers', 'planted', 'alfalfa', 'multiyear', 'grasses', 'legumes', 'federal', 'conservation', 'requirement']"
309,1,"['Sen', 'Edward', 'Zorinsky', 'Neb']"
309,2,"['said', 'bill', 'would', 'restore', 'equity', 'federal', 'sodbuster', 'rules', 'currently', 'deny', 'farm', 'program', 'benefits', 'farmers', 'planted', 'alfalfa', 'multiyear', 'grasses', 'legumes', 'without', 'interrupting', 'plantings', 'row', 'crop']"
309,3,"['official', 'leading', 'conservation', 'group', 'asked', 'identified', 'said', 'panel', 'move', 'unfortunate', 'first', 'action', 'could', 'lead', 'exemption', 'potentially', 'millions', 'acres', 'sod', 'buster', 'regulations', 'established', 'farm', 'bill']"
309,4,[]
310,0,[]
310,1,"['According', 'latest', 'ONIC', 'statistics', 'main', 'buyers', 'Italy', 'mln', 'mln', 'period', 'West', 'Germany', 'tonnes', 'Netherlands', 'Belgium', 'tonnes']"
310,2,"['British', 'Greek', 'imports', 'French', 'soft', 'wheat', 'period', 'year', 'ago', 'levels']"
310,3,[]
310,4,"['Spanish', 'purchases', 'sharply', 'tonnes', 'tonnes', 'period', 'Portugal', 'bought', 'tonnes', 'compared', 'zero']"
310,5,"['ONIC', 'said', 'drop', 'French', 'exports', 'Community', 'countries', 'due', 'British', 'competition']"
310,6,[]
311,0,[]
311,1,"['told', 'journalists', 'estimates', 'unchanged', 'end', 'February', 'previous', 'month', 'export', 'forecasts', 'lowered', 'mln', 'tonnes', 'mln']"
311,2,"['Vieux', 'called', 'EC', 'Commission', 'help', 'awarding', 'larger', 'volume', 'export', 'certificates', 'said', 'outlets', 'opened', 'French', 'barley', 'large', 'amount', 'could', 'put', 'intervention']"
311,3,"['small', 'amount', 'French', 'barley', 'already', 'put', 'intervention', 'Vieux', 'said', 'without', 'detailing', 'amount']"
311,4,"['outlook', 'French', 'maize', 'better', 'exports', 'non', 'EC', 'countries', 'put', 'tonnes', 'tonnes', 'end', 'January', 'tonnes']"
311,5,[]
311,6,[]
312,0,[]
312,1,"['spokesman', 'declined', 'give', 'size', 'recommended', 'price', 'drops', 'said', 'would', 'good', 'news', 'western', 'Canadian', 'grain', 'growers']"
312,2,[]
312,3,"['really', 'getting', 'pretty', 'serious']"
312,4,"['talking', 'nuts', 'bolts', 'economic', 'survival', 'whether', 'worthwhile', 'farmers', 'put', 'crop']"
312,5,"['Farm', 'leaders', 'economists', 'estimated', 'board', 'recommend', 'cuts', 'around', 'pct', 'initial', 'prices']"
312,6,"['Farmers', 'receive', 'initial', 'payment', 'grain', 'delivered', 'elevators', 'used', 'wheat', 'board']"
312,7,[]
312,8,"['prices', 'lower', 'federal', 'treasury', 'makes', 'difference']"
312,9,"['final', 'decision', 'initial', 'prices', 'usually', 'made', 'April', 'rests', 'Wheat', 'Board', 'Minister', 'Charles', 'Mayer', 'federal', 'cabinet']"
312,10,"['Last', 'year', 'Mayer', 'cut', 'initial', 'prices', 'pct', 'last', 'fall', 'government', 'announced', 'one', 'billion', 'Canadian', 'dlr', 'aid', 'program', 'compensate', 'price', 'cuts']"
312,11,[]
312,12,[]
313,0,"['RENEWAL', 'U', 'USSR', 'GRAIN', 'PACT', 'SAID', 'UNCERTAIN', 'Prospects', 'renewal', 'five', 'year', 'U', 'USSR', 'grains', 'agreement', 'uncertain', 'point', 'Soviet', 'trade', 'official', 'told', 'Reuters']"
313,1,"['current', 'trade', 'imbalance', 'United', 'States', 'Soviet', 'Union', 'high', 'U', 'commodity', 'prices', 'increased', 'world', 'grain', 'production', 'make', 'renewal', 'supply', 'agreement', 'next', 'year', 'less', 'certain', 'Albert', 'Melnikov', 'deputy', 'trade', 'representative', 'Soviet', 'Union', 'said', 'interview']"
313,2,"['current', 'agreement', 'expires', 'Sept', 'Melnikov', 'said', 'world', 'grain', 'markets', 'different', 'first', 'agreement', 'signed']"
313,3,[]
313,4,"['one', 'agreement']"
313,5,[]
313,6,"['cannot', 'give', 'forecasts', 'response', 'future', 'agreement']"
313,7,[]
313,8,"['Melnikov', 'noted', 'seen', 'indications', 'Soviet', 'government', 'officials', 'would', 'pushing', 'renewal', 'agreement']"
313,9,[]
313,10,[]
314,0,"['SOVIET', 'GRAIN', 'BUYING', 'U', 'TIED', 'PRICE', 'Whether', 'Soviet', 'Union', 'fulfill', 'buying', 'obligations', 'U', 'USSR', 'grains', 'agreement', 'depends', 'entirely', 'United', 'States', 'Soviet', 'trade', 'official', 'told', 'Reuters']"
314,1,"['tell', 'ready', 'fulfill', 'agreement', 'United', 'States', 'want', 'offer', 'us', 'grain', 'competitive', 'prices']"
314,2,[]
314,3,"['market', 'grains', 'United', 'States', 'seller', 'offer', 'Soviets', 'competitive', 'prices', 'said', 'interview']"
314,4,"['Melnikov', 'said', 'United', 'States', 'lived', 'agreement', 'failing', 'make', 'available', 'Moscow', 'U', 'grain', 'prevailing', 'market', 'prices']"
314,5,"['accused', 'implementing', 'agreement']"
314,6,[]
314,7,"['Article', 'agreement', 'states', 'purchases', 'sales', 'commodities', 'Agreement', 'made', 'market', 'price', 'prevailing', 'products', 'time', 'purchase', 'sale', 'accordance', 'normal', 'commercial', 'terms']"
314,8,[]
314,9,[]
314,10,[]
314,11,[]
314,12,[]
314,13,[]
314,14,"['said', 'time', 'dlr', 'per', 'tonne', 'subsidy', 'offer', 'U', 'wheat', 'prices', 'dlrs', 'world', 'levels']"
314,15,[]
315,0,"['AMERICAN', 'FARM', 'BUREAU', 'OPPOSES', 'FARM', 'BILL', 'CHANGES', 'directors', 'American', 'Farm', 'Bureau', 'nation', 'largest', 'farm', 'organization', 'voted', 'Tuesday', 'urge', 'Congress', 'leave', 'farm', 'bill', 'place', 'without', 'alterations']"
315,1,"['solidly', 'opposed', 'opening', 'farm', 'bill', 'said', 'Dean', 'Kleckner', 'president']"
315,2,"['current', 'farm', 'bill', 'place', 'little', 'year', 'judgment', 'gained', 'present', 'time', 'maintaining', 'legislation']"
315,3,[]
315,4,"['Farm', 'Bureau', 'also', 'urged', 'Agriculture', 'Secretary', 'Richard', 'Lyng', 'adjust', 'loan', 'rate', 'crop', 'soybeans', 'much', 'deems', 'possible', 'farm', 'bill', 'keep', 'soybeans', 'competitive', 'world', 'market']"
315,5,"['Farm', 'Bureau', 'proposal', 'suggests', 'producers', 'eligible', 'supplemental', 'payments', 'form', 'PIK', 'certificates', 'difference', 'dlrs', 'bushel', 'new', 'loan', 'rate']"
315,6,"['organization', 'also', 'urged', 'Lyng', 'authorize', 'deficiency', 'payments', 'farmers', 'unable', 'plant', 'winter', 'wheat', 'adverse', 'weather']"
315,7,[]
316,0,[]
316,1,[]
316,2,"['However', 'grain', 'trade', 'analysts', 'said', 'proposal', 'ruled', 'offer', 'might', 'made', 'though', 'near', 'future']"
316,3,[]
316,4,"['much', 'talk', 'informally', 'formally']"
316,5,"['analysts', 'interviewed', 'Reuters', 'confident', 'USDA', 'officials', 'bonus', 'wheat', 'would', 'offered', 'Soviets', 'though', 'U', 'officials', 'make', 'offer', 'held', 'grain', 'talks', 'Soviet', 'counterparts', 'earlier', 'week']"
316,6,"['administration', 'private', 'sources', 'agreed', 'Reagan', 'administration', 'decide', 'offer', 'subsidized', 'wheat', 'Moscow', 'could', 'take', 'several', 'months']"
316,7,[]
316,8,"['export', 'enhancement', 'offer', 'consummated', 'overnight', 'said', 'one', 'former', 'USDA', 'official', 'noted', 'administration', 'took', 'three', 'months', 'decide', 'favor', 'selling', 'China', 'wheat', 'subsidy', 'program']"
316,9,"['official', 'representing', 'large', 'grain', 'trade', 'company', 'said', 'deliberations', 'within', 'USDA', 'might', 'nudged', 'along', 'members', 'Congress', 'number', 'urged', 'USDA', 'week', 'make', 'wheat', 'subsidy', 'offer', 'Soviets']"
316,10,"['Lyng', 'aide', 'said', 'day', 'long', 'visit', 'Capitol', 'Hill', 'yesterday', 'House', 'members', 'press', 'secretary', 'subsidy', 'question', 'single', 'time']"
316,11,[]
316,12,"['talks', 'week', 'two', 'sides', 'discussed', 'administration', 'previous', 'EEP', 'offer', 'talk', 'new', 'initiative']"
316,13,"['One', 'USDA', 'official', 'took', 'part', 'consultations', 'week', 'described', 'exchange', 'calm', 'basic', 'factual', 'economics']"
316,14,"['Another', 'USDA', 'official', 'said', 'informal', 'suggestion', 'hint', 'Soviets', 'would', 'live', 'pledge', 'buy', 'four', 'mln', 'tonnes', 'wheat', 'year', 'granted', 'favorable', 'terms']"
316,15,"['USDA', 'private', 'sources', 'agreed', 'consideration', 'EEP', 'initiative', 'interagency', 'review', 'groups', 'likely', 'would', 'delayed', 'disarray', 'within', 'White', 'House', 'stemming', 'Iran', 'arms', 'affair']"
316,16,[]
317,0,[]
317,1,[]
318,0,[]
318,1,[]
318,2,"['officials', 'said', 'discussion', 'U', 'Agriculture', 'Department', 'wheat', 'export', 'subsidy', 'Soviet', 'Union', 'agenda']"
318,3,[]
318,4,"['Grain', 'trade', 'officials', 'speculated', 'USDA', 'would', 'make', 'wheat', 'export', 'enhancement', 'offer', 'Moscow', 'USDA', 'officials', 'said', 'matter', 'active', 'consideration']"
318,5,"['USDA', 'today', 'transmitted', 'Congress', 'package', 'legislative', 'proposals', 'including', 'bills', 'would', 'cut', 'target', 'prices', 'speed', 'loan', 'rate', 'reductions']"
318,6,[]
319,0,"['USDA', 'WOULD', 'SCRAP', 'COTTON', 'RICE', 'BEAN', 'PRICE', 'FLOORS', 'package', 'proposed', 'farm', 'policy', 'changes', 'Reagan', 'administration', 'sent', 'Congress', 'today', 'includes', 'provision', 'would', 'eliminate', 'minimum', 'price', 'support', 'levels', 'upland', 'cotton', 'rice', 'soybeans']"
319,1,"['package', 'obtained', 'Reuters', 'also', 'includes', 'provision', 'outlined', 'advance', 'USDA', 'officials', 'would', 'increase', 'annual', 'permissible', 'cut', 'basic', 'price', 'support', 'levels', 'major', 'crops', 'pct', 'five', 'pct']"
319,2,"['current', 'law', 'basic', 'support', 'prices', 'upland', 'cotton', 'rice', 'soybeans', 'cannot', 'cut', 'cents', 'per', 'lb', 'dlrs', 'per', 'hundredweight', 'dlrs', 'per', 'bushel', 'respectively']"
319,3,"['USDA', 'intention', 'propose', 'scrapping', 'price', 'floors', 'cotton', 'rice', 'soybeans', 'disclosed', 'previously']"
319,4,[]
320,0,[]
320,1,"['wheat', 'four', 'shipment', 'March', 'May', 'bonus', 'awarded', 'dlrs', 'per', 'tonnes', 'paid', 'form', 'commodities', 'CCC', 'inventory']"
320,2,"['bonus', 'awarded', 'Pillsbury', 'Company']"
320,3,[]
320,4,[]
321,0,[]
321,1,"['said', 'drought', 'made', 'rice', 'planting', 'difficult', 'eight', 'provinces', 'including', 'Guangxi', 'Sichuan', 'Hunan']"
321,2,[]
321,3,"['agency', 'said', 'areas', 'Guangxi', 'Hubei', 'Shanxi', 'provinces', 'suffering', 'drought', 'seven', 'months']"
321,4,"['agency', 'said', 'dry', 'weather', 'reduced', 'amount', 'water', 'stored', 'pct', 'compared', 'last', 'March', 'lowered', 'water', 'level', 'many', 'rivers', 'reduced', 'hydroelectric', 'power', 'supplies', 'caused', 'water', 'shortages', 'industry', 'consumers']"
321,5,[]
321,6,"['drought', 'also', 'increased', 'number', 'forest', 'fires']"
321,7,[]
321,8,[]
322,0,[]
322,1,"['February', 'shipments', 'mln', 'tonnes', 'shipped', 'February']"
322,2,[]
322,3,"['major', 'destinations', 'February', 'China', 'tonnes', 'Egypt', 'Iraq', 'Japan', 'South', 'Korea', 'Soviet', 'Union', 'tonnes']"
322,4,[]
323,0,[]
323,1,"['said', 'joint', 'field', 'survey', 'late', 'last', 'month', 'association', 'Commerce', 'Ministry', 'Bank', 'Thailand', 'indicated', 'paddy', 'output', 'Thailand', 'northeast', 'region', 'lower', 'expected', 'drought', 'several', 'provinces']"
323,2,"['association', 'said', 'rice', 'growing', 'areas', 'Nakhon', 'Ratchasima', 'Chaiyaphum', 'Khon', 'Kaen', 'Mahasarakam', 'especially', 'affected', 'low', 'rainfalls', 'second', 'half', 'said', 'last', 'November', 'drought', 'reduced', 'total', 'national', 'areas', 'sown', 'paddy', 'mln', 'hectares', 'year', 'mln', 'year', 'ago']"
323,3,"['main', 'crop', 'represents', 'pct', 'Thailand', 'paddy', 'output']"
323,4,[]
324,0,[]
324,1,"['Sen', 'Charles', 'Grassley', 'R', 'Iowa', 'said', 'yesterday', 'Lyng', 'indicated', 'would', 'consider', 'giving', 'farmers', 'two', 'dlr', 'bonus', 'offered', 'corn', 'farmers', 'signing', 'program', 'month']"
324,2,[]
324,3,[]
324,4,[]
325,0,"['TAIWAN', 'BUYS', 'TONNES', 'U', 'MAIZE', 'joint', 'committee', 'Taiwan', 'maize', 'importers', 'awarded', 'contracts', 'two', 'U', 'Companies', 'supply', 'two', 'shipments', 'maize', 'totalling', 'tonnes', 'committee', 'spokesman', 'told', 'Reuters']"
325,1,"['Continental', 'Grain', 'Co', 'New', 'York', 'received', 'first', 'tonne', 'cargo', 'contract', 'priced', 'U', 'Dlrs', 'per', 'tonne', 'Peavey', 'Co', 'Minneapolis', 'second', 'shipment', 'also', 'tonnes', 'dlrs', 'per', 'tonne']"
325,2,[]
325,3,[]
326,0,[]
326,1,"['Currently', 'farmer', 'eligible', 'corn', 'program', 'benefits', 'restrict', 'plantings', 'program', 'crops', 'acreage', 'base', 'crop']"
326,2,"['Several', 'members', 'Congress', 'Iowa', 'complained', 'farmers', 'inadvertantly', 'failed', 'certify', 'grown', 'oats', 'use', 'past', 'asked', 'halt', 'oats', 'production', 'lose', 'corn', 'program', 'benefits']"
326,3,[]
326,4,[]
327,0,[]
327,1,[]
327,2,[]
327,3,"['total', 'tonnes', 'registered', 'main', 'crop', 'potato', 'futures', 'February', 'valued', 'mln', 'stg', 'versus', 'mln', 'stg', 'January']"
327,4,"['Soymeal', 'futures', 'trade', 'totalled', 'tonnes', 'January', 'value', 'declined', 'nine', 'mln', 'stg', 'mln']"
327,5,"['Nine', 'pigmeat', 'contracts', 'traded', 'February', 'six', 'previous', 'month', 'representing', 'carcases', 'valued', 'stg', 'stg']"
327,6,"['Pig', 'cash', 'settlement', 'futures', 'saw', 'contracts', 'traded', 'January', 'value', 'rose', 'stg', 'stg']"
327,7,[]
328,0,[]
328,1,"['department', 'said', 'bonuses', 'awarded', 'averaged', 'dlrs', 'per', 'tonne']"
328,2,"['shipment', 'periods', 'March', 'April', 'tonnes', 'April', 'May', 'tonnes']"
328,3,[]
328,4,[]
328,5,[]
329,0,[]
329,1,"['department', 'said', 'bonus', 'dlrs', 'per', 'tonne', 'made', 'International', 'Multifoods', 'Corp']"
329,2,"['bonus', 'paid', 'form', 'commodities', 'CCC', 'stocks']"
329,3,[]
329,4,[]
329,5,[]
330,0,[]
330,1,"['Rebates', 'requested', 'ranged', 'European', 'currency', 'units', 'Ecus', 'tonne', 'feed', 'wheat', 'Ecus', 'tonne', 'bread', 'wheat', 'Ecus', 'barley', 'Ecus', 'maize']"
330,2,[]
331,0,[]
331,1,"['tell', 'get', 'international', 'energy', 'price', 'get', 'price', 'copper', 'get', 'price', 'wheat', 'listen', 'Wilson', 'told', 'House', 'Comnons', 'Finance', 'Committee']"
331,2,"['Although', 'pressure', 'oil', 'companies', 'wheat', 'farmers', 'help', 'battling', 'depressed', 'commodity', 'prices', 'Wilson', 'said', 'recognized', 'area', 'prisoner', 'market', 'forces', 'outside', 'boundaries', 'country']"
331,3,"['Wilson', 'appearing', 'committee', 'discuss', 'government', 'spending', 'estimates', 'released', 'earlier', 'week', 'said', 'government', 'region', 'citing', 'billion', 'dlrs', 'aid', 'western', 'agriculture']"
331,4,[]
331,5,"['said', 'long', 'term', 'answer', 'depressed', 'regions', 'country', 'reaching', 'free', 'trade', 'pact', 'United', 'States', 'claimed', 'would', 'improve', 'outlook', 'Western', 'Canada']"
331,6,[]
332,0,[]
332,1,"['Lyng', 'intend', 'bring', 'aide', 'said', 'adding', 'subsidy', 'offer', 'remains', 'dormant']"
332,2,[]
332,3,[]
332,4,[]
333,0,"['EC', 'REJECTS', 'FREE', 'MARKET', 'WHEAT', 'EXPORT', 'OFFERS', 'WEEKLY', 'TENDER', 'TRADERS', 'EC', 'REJECTS', 'FREE', 'MARKET', 'WHEAT', 'EXPORT', 'OFFERS', 'WEEKLY', 'TENDER', 'TRADERS']"
334,0,"['EC', 'AWARDS', 'TONNES', 'BARLEY', 'EXPORT', 'LICENCES', 'ECUS', 'PER', 'TONNE', 'TRADERS', 'EC', 'AWARDS', 'TONNES', 'BARLEY', 'EXPORT', 'LICENCES', 'ECUS', 'PER', 'TONNE', 'TRADERS']"
335,0,[]
335,1,"['Main', 'destinations', 'Saudi', 'Arabia', 'tonnes', 'barley', 'Soviet', 'Union', 'wheat', 'Italy', 'wheat', 'Spain', 'wheat', 'maize', 'China', 'wheat', 'Algeria', 'wheat']"
335,2,"['February', 'today', 'five', 'ships', 'loaded', 'tonnes', 'cereals', 'sources', 'added']"
335,3,"['tonnes', 'comprised', 'tonnes', 'wheat', 'China', 'wheat', 'Soviet', 'Union', 'wheat', 'Algeria']"
335,4,"['Friday', 'sources', 'estimated', 'tonnes', 'cereals', 'loaded', 'comprising', 'tonnes', 'barley', 'wheat', 'rapeseed', 'Soviet', 'Union', 'wheat', 'Sri', 'Lanka', 'wheat', 'China', 'wheat', 'Poland']"
335,5,[]
336,0,"['EC', 'AWARDS', 'EXPORT', 'LICENCES', 'TONNES', 'MAIZE', 'PARIS', 'TRADE']"
336,1,"['EC', 'AWARDS', 'EXPORT', 'LICENCES', 'TONNES', 'MAIZE', 'PARIS', 'TRADE']"
336,2,[]
337,0,[]
337,1,"['committee', 'awarded', 'tonnes', 'free', 'market', 'barley', 'export', 'licences', 'maximum', 'export', 'refund', 'Ecus', 'per', 'tonne']"
337,2,[]
338,0,[]
338,1,[]
338,2,"['Licences', 'tonnes', 'barley', 'awarded', 'French', 'trade', 'houses', 'added']"
338,3,[]
339,0,[]
339,1,"['Writing', 'March', 'issue', 'Cargill', 'Bulletin', 'David', 'Rogers', 'Cargill', 'Commodity', 'Marketing', 'Division', 'cited', 'gradual', 'rise', 'world', 'wheat', 'trade', 'recent', 'months', 'slow', 'rise', 'wheat', 'prices', 'recent', 'historic', 'lows']"
339,2,"['said', 'wheat', 'trade', 'wheat', 'produced', 'many', 'nations', 'good', 'barometer', 'world', 'grain', 'trade', 'could', 'lead', 'activity', 'grain', 'markets']"
339,3,"['Rogers', 'said', 'world', 'grain', 'prices', 'lowest', 'level', 'quarter', 'century', 'real', 'terms', 'demand', 'begun', 'rise', 'producing', 'nations', 'examining', 'expensive', 'price', 'support', 'policies', 'reducing', 'planted', 'acres']"
339,4,[]
340,0,[]
340,1,[]
341,0,[]
341,1,"['rebate', 'set', 'European', 'currency', 'units', 'per', 'tonne', 'March', 'April', 'July']"
341,2,[]
342,0,[]
342,1,"['said', 'government', 'private', 'exporters', 'shipped', 'tonnes', 'respectively']"
342,2,"['Private', 'exporters', 'concluded', 'advance', 'weekly', 'sales', 'tonnes', 'previous', 'week']"
342,3,[]
342,4,[]
342,5,[]
343,0,"['INDONESIAN', 'AGRICULTURE', 'GROWTH', 'EXPECTED', 'SLOW', 'Indonesia', 'agriculture', 'sector', 'grow', 'pct', 'calendar', 'estimated', 'pct', 'production', 'commodities', 'stagnates', 'declines', 'U', 'Embassy', 'said', 'report']"
343,1,"['Production', 'Indonesia', 'staple', 'food', 'rice', 'forecast', 'fall', 'around', 'mln', 'tonnes', 'embassy', 'estimate', 'mln', 'tonnes', 'according', 'annual', 'report', 'Indonesia', 'agricultural', 'performance']"
343,2,"['government', 'officially', 'estimates', 'rice', 'production', 'mln', 'tonnes', 'forecast', 'mln', 'tonnes', 'output', 'report', 'says', 'wheat', 'imports', 'likely', 'fall', 'mln', 'tonnes', 'calendar', 'mln', 'tonnes', 'drawdown', 'stocks']"
343,3,[]
343,4,"['modest', 'overall', 'increase', 'expected', 'due', 'significant', 'gains', 'production', 'corn', 'soybeans', 'palm', 'oil', 'palm', 'kernels']"
343,5,"['Constraints', 'significant', 'overall', 'increases', 'agricultural', 'output', 'include', 'shortage', 'disease', 'resistant', 'seeds', 'limited', 'fertile', 'land', 'insect', 'pests', 'reluctance', 'farmers', 'shift', 'rice', 'production', 'crops', 'report', 'underlines']"
343,6,"['fall', 'rice', 'production', 'caused', 'outbreak', 'pests', 'known', 'wereng', 'brown', 'plant', 'hoppers', 'largely', 'offset', 'gains', 'yields']"
343,7,"['outbreak', 'forced', 'government', 'ban', 'use', 'insecticides', 'rice', 'believed', 'wereng', 'resistant', 'varieties', 'use', 'lower', 'yielding', 'resistant', 'rice', 'types']"
